step,exp,game_name,algorithm_name,log_exp
7160,0.00010734677699414078,goofspiel_4,AutoCFRS,-9.139446057433084
7180,0.0019509976344134787,goofspiel_4,AutoCFRS,-6.239414429841396
7200,0.003012608716321194,goofspiel_4,AutoCFRS,-5.804948892411159
7220,0.0012106157440538317,goofspiel_4,AutoCFRS,-6.71662616942536
7240,0.0008856573761697136,goofspiel_4,AutoCFRS,-7.029180390762312
7260,0.0025188177727142403,goofspiel_4,AutoCFRS,-5.983965625350187
7280,0.0019085074756459975,goofspiel_4,AutoCFRS,-6.261433768759678
7300,0.0010513458296837353,goofspiel_4,AutoCFRS,-6.857684192987521
7320,0.0015450260505831602,goofspiel_4,AutoCFRS,-6.472714507555703
7340,0.002519100309756375,goofspiel_4,AutoCFRS,-5.983853461143543
7360,0.0025198038237447696,goofspiel_4,AutoCFRS,-5.9835742282094255
7380,0.0001852831953587559,goofspiel_4,AutoCFRS,-8.59362511762108
